user_id,name,email,preferred_domains,experience_level,learning_style,created_at
924,User_924,user924@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
925,User_925,user925@movielens.edu,Business,Beginner,Reading,2025-12-16T22:28:47.457440
926,User_926,user926@movielens.edu,Art,Advanced,Visual,2025-12-16T22:28:47.457440
927,User_927,user927@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
928,User_928,user928@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
929,User_929,user929@movielens.edu,Physics,Advanced,Visual,2025-12-16T22:28:47.457440
930,User_930,user930@movielens.edu,Physics,Intermediate,Reading,2025-12-16T22:28:47.457440
931,User_931,user931@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
932,User_932,user932@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
933,User_933,user933@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
934,User_934,user934@movielens.edu,Mathematics,Advanced,Visual,2025-12-16T22:28:47.457440
935,User_935,user935@movielens.edu,Biology,Advanced,Visual,2025-12-16T22:28:47.457440
936,User_936,user936@movielens.edu,General,Intermediate,Visual,2025-12-16T22:28:47.457440
937,User_937,user937@movielens.edu,Education,Advanced,Visual,2025-12-16T22:28:47.457440
938,User_938,user938@movielens.edu,Computer Science,Advanced,Reading,2025-12-16T22:28:47.457440
939,User_939,user939@movielens.edu,Computer Science,Intermediate,Reading,2025-12-16T22:28:47.457440
940,User_940,user940@movielens.edu,General,Advanced,Visual,2025-12-16T22:28:47.457440
941,User_941,user941@movielens.edu,Computer Science,Beginner,Visual,2025-12-16T22:28:47.457440
942,User_942,user942@movielens.edu,General,Advanced,Reading,2025-12-16T22:28:47.457440
943,User_943,user943@movielens.edu,Computer Science,Intermediate,Visual,2025-12-16T22:28:47.457440
